DATE_DT,DAY_NUM,DAY_NAME,DAY_SHORT_NAME,DATE_SHORT_NAME,DATE_ID,DATE_OFFSET_NUM,CALENDAR_WEEK_ID,CALENDAR_WEEK_NUM,CALENDAR_WEEK_NAME,CALENDAR_WEEK_OFFSET_NUM,CALENDAR_MONTH_ID,CALENDAR_MONTH_NUM,CALENDAR_MONTH_NAME,CALENDAR_MONTH_SHORT_NAME,CALENDAR_MONTH_OFFSET_NUM,CALENDAR_QUARTER_ID,CALENDAR_QUARTER_NUM,CALENDAR_QUARTER_NAME,CALENDAR_QUARTER_OFFSET_NUM,CALENDAR_YEAR_ID,CALENDAR_YEAR_NAME,CALENDAR_YEAR_OFFSET_NUM,FISCAL_WEEK_ID,FISCAL_WEEK_NUM,FISCAL_WEEK_NAME,FISCAL_WEEK_SHORT_NAME,FISCAL_WEEK_OFFSET_NUM,FISCAL_PERIOD_ID,FISCAL_PERIOD_NUM,FISCAL_PERIOD_NAME,FISCAL_PERIOD_SHORT_NAME,FISCAL_PERIOD_OFFSET_NUM,FISCAL_QUARTER_ID,FISCAL_QUARTER_NUM,FISCAL_QUARTER_NAME,FISCAL_QUARTER_SHORT_NAME,FISCAL_QUARTER_OFFSET_NUM,FISCAL_YEAR_ID,FISCAL_YEAR_NAME,FISCAL_YEAR_OFFSET_NUM
4/13/2022,3,Wednesday,Wed,"Apr 13,2022",20220413,-124,202215,15,15,-18,202204,4,April,Apr,-4,20222,2,Q2,-1,2022,2022,0,202211,11,Week 11,11,-18,202203,3,Period 03,P03,-4,20221,1,Quarter 1,Q1,-2,2022,2022,0
4/18/2022,1,Monday,Mon,"Apr 18,2022",20220418,-119,202216,16,16,-17,202204,4,April,Apr,-4,20222,2,Q2,-1,2022,2022,0,202212,12,Week 12,12,-17,202203,3,Period 03,P03,-4,20221,1,Quarter 1,Q1,-2,2022,2022,0
4/24/2022,7,Sunday,Sun,"Apr 24,2022",20220424,-113,202217,17,17,-17,202204,4,April,Apr,-4,20222,2,Q2,-1,2022,2022,0,202212,12,Week 12,12,-17,202203,3,Period 03,P03,-4,20221,1,Quarter 1,Q1,-2,2022,2022,0
4/26/2022,2,Tuesday,Tue,"Apr 26,2022",20220426,-111,202217,17,17,-16,202204,4,April,Apr,-4,20222,2,Q2,-1,2022,2022,0,202213,13,Week 13,13,-16,202203,3,Period 03,P03,-4,20221,1,Quarter 1,Q1,-2,2022,2022,0
5/5/2022,4,Thursday,Thu,"May 05,2022",20220505,-102,202218,18,18,-15,202205,5,May,May,-3,20222,2,Q2,-1,2022,2022,0,202214,14,Week 14,14,-15,202204,4,Period 04,P04,-3,20222,2,Quarter 2,Q2,-1,2022,2022,0
5/7/2022,6,Saturday,Sat,"May 07,2022",20220507,-100,202219,19,19,-15,202205,5,May,May,-3,20222,2,Q2,-1,2022,2022,0,202214,14,Week 14,14,-15,202204,4,Period 04,P04,-3,20222,2,Quarter 2,Q2,-1,2022,2022,0
5/11/2022,3,Wednesday,Wed,"May 11,2022",20220511,-96,202219,19,19,-14,202205,5,May,May,-3,20222,2,Q2,-1,2022,2022,0,202215,15,Week 15,15,-14,202204,4,Period 04,P04,-3,20222,2,Quarter 2,Q2,-1,2022,2022,0
5/13/2022,5,Friday,Fri,"May 13,2022",20220513,-94,202219,19,19,-14,202205,5,May,May,-3,20222,2,Q2,-1,2022,2022,0,202215,15,Week 15,15,-14,202204,4,Period 04,P04,-3,20222,2,Quarter 2,Q2,-1,2022,2022,0
7/12/2022,2,Tuesday,Tue,"Jul 12,2022",20220712,-34,202228,28,28,-5,202207,7,July,Jul,-1,20223,3,Q3,0,2022,2022,0,202224,24,Week 24,24,-5,202206,6,Period 06,P06,-1,20222,2,Quarter 2,Q2,-1,2022,2022,0
5/24/2022,2,Tuesday,Tue,"May 24,2022",20220524,-83,202221,21,21,-12,202205,5,May,May,-3,20222,2,Q2,-1,2022,2022,0,202217,17,Week 17,17,-12,202204,4,Period 04,P04,-3,20222,2,Quarter 2,Q2,-1,2022,2022,0
4/30/2022,6,Saturday,Sat,"Apr 30,2022",20220430,-107,202218,18,18,-16,202204,4,April,Apr,-4,20222,2,Q2,-1,2022,2022,0,202213,13,Week 13,13,-16,202203,3,Period 03,P03,-4,20221,1,Quarter 1,Q1,-2,2022,2022,0
3/8/2022,2,Tuesday,Tue,"Mar 08,2022",20220308,-160,202210,10,10,-23,202203,3,March,Mar,-5,20221,1,Q1,-2,2022,2022,0,202206,6,Week 06,6,-23,202202,2,Period 02,P02,-5,20221,1,Quarter 1,Q1,-2,2022,2022,0
3/5/2022,6,Saturday,Sat,"Mar 05,2022",20220305,-163,202210,10,10,-24,202203,3,March,Mar,-5,20221,1,Q1,-2,2022,2022,0,202205,5,Week 05,5,-24,202202,2,Period 02,P02,-5,20221,1,Quarter 1,Q1,-2,2022,2022,0
2/13/2022,7,Sunday,Sun,"Feb 13,2022",20220213,-183,202207,7,7,-27,202202,2,February,Feb,-6,20221,1,Q1,-2,2022,2022,0,202202,2,Week 02,2,-27,202201,1,Period 01,P01,-6,20221,1,Quarter 1,Q1,-2,2022,2022,0
12/28/2021,2,Tuesday,Tue,"Dec 28,2021",20211228,-230,202152,52,52,-33,202112,12,December,Dec,-8,20214,4,Q4,-3,2021,2021,-1,202148,48,Week 48,48,-33,202111,11,Period 11,P11,-8,20214,4,Quarter 4,Q4,-3,2021,2021,-1
12/15/2021,3,Wednesday,Wed,"Dec 15,2021",20211215,-243,202150,50,50,-35,202112,12,December,Dec,-8,20214,4,Q4,-3,2021,2021,-1,202146,46,Week 46,46,-35,202111,11,Period 11,P11,-8,20214,4,Quarter 4,Q4,-3,2021,2021,-1
11/25/2021,4,Thursday,Thu,"Nov 25,2021",20211125,-263,202147,47,47,-38,202111,11,November,Nov,-9,20214,4,Q4,-3,2021,2021,-1,202143,43,Week 43,43,-38,202110,10,Period 10,P10,-9,20214,4,Quarter 4,Q4,-3,2021,2021,-1
10/12/2021,2,Tuesday,Tue,"Oct 12,2021",20211012,-307,202141,41,41,-44,202110,10,October,Oct,-10,20214,4,Q4,-3,2021,2021,-1,202137,37,Week 37,37,-44,202109,9,Period 09,P09,-10,20213,3,Quarter 3,Q3,-4,2021,2021,-1
10/6/2021,3,Wednesday,Wed,"Oct 06,2021",20211006,-313,202140,40,40,-45,202110,10,October,Oct,-10,20214,4,Q4,-3,2021,2021,-1,202136,36,Week 36,36,-45,202109,9,Period 09,P09,-10,20213,3,Quarter 3,Q3,-4,2021,2021,-1
8/28/2021,6,Saturday,Sat,"Aug 28,2021",20210828,-352,202135,35,35,-51,202108,8,August,Aug,-12,20213,3,Q3,-4,2021,2021,-1,202130,30,Week 30,30,-51,202107,7,Period 07,P07,-12,20213,3,Quarter 3,Q3,-4,2021,2021,-1
8/4/2021,3,Wednesday,Wed,"Aug 04,2021",20210804,-376,202131,31,31,-54,202108,8,August,Aug,-12,20213,3,Q3,-4,2021,2021,-1,202127,27,Week 27,27,-54,202107,7,Period 07,P07,-12,20213,3,Quarter 3,Q3,-4,2021,2021,-1
7/29/2021,4,Thursday,Thu,"Jul 29,2021",20210729,-382,202130,30,30,-55,202107,7,July,Jul,-13,20213,3,Q3,-4,2021,2021,-1,202126,26,Week 26,26,-55,202106,6,Period 06,P06,-13,20212,2,Quarter 2,Q2,-5,2021,2021,-1
6/29/2021,2,Tuesday,Tue,"Jun 29,2021",20210629,-412,202126,26,26,-59,202106,6,June,Jun,-14,20212,2,Q2,-5,2021,2021,-1,202122,22,Week 22,22,-59,202105,5,Period 05,P05,-14,20212,2,Quarter 2,Q2,-5,2021,2021,-1
6/26/2021,6,Saturday,Sat,"Jun 26,2021",20210626,-415,202126,26,26,-60,202106,6,June,Jun,-14,20212,2,Q2,-5,2021,2021,-1,202121,21,Week 21,21,-60,202105,5,Period 05,P05,-14,20212,2,Quarter 2,Q2,-5,2021,2021,-1
6/18/2021,5,Friday,Fri,"Jun 18,2021",20210618,-423,202125,25,25,-61,202106,6,June,Jun,-14,20212,2,Q2,-5,2021,2021,-1,202120,20,Week 20,20,-61,202105,5,Period 05,P05,-14,20212,2,Quarter 2,Q2,-5,2021,2021,-1
5/12/2021,3,Wednesday,Wed,"May 12,2021",20210512,-460,202119,19,19,-66,202105,5,May,May,-15,20212,2,Q2,-5,2021,2021,-1,202115,15,Week 15,15,-66,202104,4,Period 04,P04,-15,20212,2,Quarter 2,Q2,-5,2021,2021,-1
5/7/2021,5,Friday,Fri,"May 07,2021",20210507,-465,202119,19,19,-67,202105,5,May,May,-15,20212,2,Q2,-5,2021,2021,-1,202114,14,Week 14,14,-67,202104,4,Period 04,P04,-15,20212,2,Quarter 2,Q2,-5,2021,2021,-1
5/4/2021,2,Tuesday,Tue,"May 04,2021",20210504,-468,202118,18,18,-67,202105,5,May,May,-15,20212,2,Q2,-5,2021,2021,-1,202114,14,Week 14,14,-67,202104,4,Period 04,P04,-15,20212,2,Quarter 2,Q2,-5,2021,2021,-1
4/23/2021,5,Friday,Fri,"Apr 23,2021",20210423,-479,202117,17,17,-69,202104,4,April,Apr,-16,20212,2,Q2,-5,2021,2021,-1,202112,12,Week 12,12,-69,202103,3,Period 03,P03,-16,20211,1,Quarter 1,Q1,-6,2021,2021,-1
4/1/2021,4,Thursday,Thu,"Apr 01,2021",20210401,-501,202113,13,13,-72,202104,4,April,Apr,-16,20212,2,Q2,-5,2021,2021,-1,202109,9,Week 09,9,-72,202102,2,Period 02,P02,-17,20211,1,Quarter 1,Q1,-6,2021,2021,-1
3/12/2021,5,Friday,Fri,"Mar 12,2021",20210312,-521,202111,11,11,-75,202103,3,March,Mar,-17,20211,1,Q1,-6,2021,2021,-1,202106,6,Week 06,6,-75,202102,2,Period 02,P02,-17,20211,1,Quarter 1,Q1,-6,2021,2021,-1
3/4/2021,4,Thursday,Thu,"Mar 04,2021",20210304,-529,202109,9,9,-76,202103,3,March,Mar,-17,20211,1,Q1,-6,2021,2021,-1,202105,5,Week 05,5,-76,202102,2,Period 02,P02,-17,20211,1,Quarter 1,Q1,-6,2021,2021,-1
2/15/2021,1,Monday,Mon,"Feb 15,2021",20210215,-546,202107,7,7,-78,202102,2,February,Feb,-18,20211,1,Q1,-6,2021,2021,-1,202103,3,Week 03,3,-78,202101,1,Period 01,P01,-18,20211,1,Quarter 1,Q1,-6,2021,2021,-1
2/3/2021,3,Wednesday,Wed,"Feb 03,2021",20210203,-558,202105,5,5,-80,202102,2,February,Feb,-18,20211,1,Q1,-6,2021,2021,-1,202101,1,Week 01,1,-80,202101,1,Period 01,P01,-18,20211,1,Quarter 1,Q1,-6,2021,2021,-1
1/27/2021,3,Wednesday,Wed,"Jan 27,2021",20210127,-565,202104,4,4,-81,202101,1,January,Jan,-19,20211,1,Q1,-6,2021,2021,-1,202052,52,Week 52,52,-81,202012,12,Period 12,P12,-19,20204,4,Quarter 4,Q4,-7,2020,2020,-2
1/5/2021,2,Tuesday,Tue,"Jan 05,2021",20210105,-587,202101,1,1,-84,202101,1,January,Jan,-19,20211,1,Q1,-6,2021,2021,-1,202049,49,Week 49,49,-84,202012,12,Period 12,P12,-19,20204,4,Quarter 4,Q4,-7,2020,2020,-2
7/31/2022,7,Sunday,Sun,"Jul 31,2022",20220731,-15,202231,31,31,-3,202207,7,July,Jul,-1,20223,3,Q3,0,2022,2022,0,202226,26,Week 26,26,-3,202206,6,Period 06,P06,-1,20222,2,Quarter 2,Q2,-1,2022,2022,0
7/29/2022,5,Friday,Fri,"Jul 29,2022",20220729,-17,202230,30,30,-3,202207,7,July,Jul,-1,20223,3,Q3,0,2022,2022,0,202226,26,Week 26,26,-3,202206,6,Period 06,P06,-1,20222,2,Quarter 2,Q2,-1,2022,2022,0
6/28/2022,2,Tuesday,Tue,"Jun 28,2022",20220628,-48,202226,26,26,-7,202206,6,June,Jun,-2,20222,2,Q2,-1,2022,2022,0,202222,22,Week 22,22,-7,202205,5,Period 05,P05,-2,20222,2,Quarter 2,Q2,-1,2022,2022,0
6/18/2022,6,Saturday,Sat,"Jun 18,2022",20220618,-58,202225,25,25,-9,202206,6,June,Jun,-2,20222,2,Q2,-1,2022,2022,0,202220,20,Week 20,20,-9,202205,5,Period 05,P05,-2,20222,2,Quarter 2,Q2,-1,2022,2022,0
5/6/2022,5,Friday,Fri,"May 06,2022",20220506,-101,202218,18,18,-15,202205,5,May,May,-3,20222,2,Q2,-1,2022,2022,0,202214,14,Week 14,14,-15,202204,4,Period 04,P04,-3,20222,2,Quarter 2,Q2,-1,2022,2022,0
4/22/2022,5,Friday,Fri,"Apr 22,2022",20220422,-115,202216,16,16,-17,202204,4,April,Apr,-4,20222,2,Q2,-1,2022,2022,0,202212,12,Week 12,12,-17,202203,3,Period 03,P03,-4,20221,1,Quarter 1,Q1,-2,2022,2022,0
4/11/2022,1,Monday,Mon,"Apr 11,2022",20220411,-126,202215,15,15,-18,202204,4,April,Apr,-4,20222,2,Q2,-1,2022,2022,0,202211,11,Week 11,11,-18,202203,3,Period 03,P03,-4,20221,1,Quarter 1,Q1,-2,2022,2022,0
4/9/2022,6,Saturday,Sat,"Apr 09,2022",20220409,-128,202215,15,15,-19,202204,4,April,Apr,-4,20222,2,Q2,-1,2022,2022,0,202210,10,Week 10,10,-19,202203,3,Period 03,P03,-4,20221,1,Quarter 1,Q1,-2,2022,2022,0
5/18/2022,3,Wednesday,Wed,"May 18,2022",20220518,-89,202220,20,20,-13,202205,5,May,May,-3,20222,2,Q2,-1,2022,2022,0,202216,16,Week 16,16,-13,202204,4,Period 04,P04,-3,20222,2,Quarter 2,Q2,-1,2022,2022,0
5/30/2022,1,Monday,Mon,"May 30,2022",20220530,-77,202222,22,22,-11,202205,5,May,May,-3,20222,2,Q2,-1,2022,2022,0,202218,18,Week 18,18,-11,202205,5,Period 05,P05,-2,20222,2,Quarter 2,Q2,-1,2022,2022,0
5/31/2022,2,Tuesday,Tue,"May 31,2022",20220531,-76,202222,22,22,-11,202205,5,May,May,-3,20222,2,Q2,-1,2022,2022,0,202218,18,Week 18,18,-11,202205,5,Period 05,P05,-2,20222,2,Quarter 2,Q2,-1,2022,2022,0
6/3/2022,5,Friday,Fri,"Jun 03,2022",20220603,-73,202222,22,22,-11,202206,6,June,Jun,-2,20222,2,Q2,-1,2022,2022,0,202218,18,Week 18,18,-11,202205,5,Period 05,P05,-2,20222,2,Quarter 2,Q2,-1,2022,2022,0
6/6/2022,1,Monday,Mon,"Jun 06,2022",20220606,-70,202223,23,23,-10,202206,6,June,Jun,-2,20222,2,Q2,-1,2022,2022,0,202219,19,Week 19,19,-10,202205,5,Period 05,P05,-2,20222,2,Quarter 2,Q2,-1,2022,2022,0
6/8/2022,3,Wednesday,Wed,"Jun 08,2022",20220608,-68,202223,23,23,-10,202206,6,June,Jun,-2,20222,2,Q2,-1,2022,2022,0,202219,19,Week 19,19,-10,202205,5,Period 05,P05,-2,20222,2,Quarter 2,Q2,-1,2022,2022,0
6/9/2022,4,Thursday,Thu,"Jun 09,2022",20220609,-67,202223,23,23,-10,202206,6,June,Jun,-2,20222,2,Q2,-1,2022,2022,0,202219,19,Week 19,19,-10,202205,5,Period 05,P05,-2,20222,2,Quarter 2,Q2,-1,2022,2022,0
6/15/2022,3,Wednesday,Wed,"Jun 15,2022",20220615,-61,202224,24,24,-9,202206,6,June,Jun,-2,20222,2,Q2,-1,2022,2022,0,202220,20,Week 20,20,-9,202205,5,Period 05,P05,-2,20222,2,Quarter 2,Q2,-1,2022,2022,0
6/20/2022,1,Monday,Mon,"Jun 20,2022",20220620,-56,202225,25,25,-8,202206,6,June,Jun,-2,20222,2,Q2,-1,2022,2022,0,202221,21,Week 21,21,-8,202205,5,Period 05,P05,-2,20222,2,Quarter 2,Q2,-1,2022,2022,0
6/22/2022,3,Wednesday,Wed,"Jun 22,2022",20220622,-54,202225,25,25,-8,202206,6,June,Jun,-2,20222,2,Q2,-1,2022,2022,0,202221,21,Week 21,21,-8,202205,5,Period 05,P05,-2,20222,2,Quarter 2,Q2,-1,2022,2022,0
6/26/2022,7,Sunday,Sun,"Jun 26,2022",20220626,-50,202226,26,26,-8,202206,6,June,Jun,-2,20222,2,Q2,-1,2022,2022,0,202221,21,Week 21,21,-8,202205,5,Period 05,P05,-2,20222,2,Quarter 2,Q2,-1,2022,2022,0
7/9/2022,6,Saturday,Sat,"Jul 09,2022",20220709,-37,202228,28,28,-6,202207,7,July,Jul,-1,20223,3,Q3,0,2022,2022,0,202223,23,Week 23,23,-6,202206,6,Period 06,P06,-1,20222,2,Quarter 2,Q2,-1,2022,2022,0
7/11/2022,1,Monday,Mon,"Jul 11,2022",20220711,-35,202228,28,28,-5,202207,7,July,Jul,-1,20223,3,Q3,0,2022,2022,0,202224,24,Week 24,24,-5,202206,6,Period 06,P06,-1,20222,2,Quarter 2,Q2,-1,2022,2022,0
7/17/2022,7,Sunday,Sun,"Jul 17,2022",20220717,-29,202229,29,29,-5,202207,7,July,Jul,-1,20223,3,Q3,0,2022,2022,0,202224,24,Week 24,24,-5,202206,6,Period 06,P06,-1,20222,2,Quarter 2,Q2,-1,2022,2022,0
7/19/2022,2,Tuesday,Tue,"Jul 19,2022",20220719,-27,202229,29,29,-4,202207,7,July,Jul,-1,20223,3,Q3,0,2022,2022,0,202225,25,Week 25,25,-4,202206,6,Period 06,P06,-1,20222,2,Quarter 2,Q2,-1,2022,2022,0
7/21/2022,4,Thursday,Thu,"Jul 21,2022",20220721,-25,202229,29,29,-4,202207,7,July,Jul,-1,20223,3,Q3,0,2022,2022,0,202225,25,Week 25,25,-4,202206,6,Period 06,P06,-1,20222,2,Quarter 2,Q2,-1,2022,2022,0
8/5/2022,5,Friday,Fri,"Aug 05,2022",20220805,-10,202231,31,31,-2,202208,8,August,Aug,0,20223,3,Q3,0,2022,2022,0,202227,27,Week 27,27,-2,202207,7,Period 07,P07,0,20223,3,Quarter 3,Q3,0,2022,2022,0
8/7/2022,7,Sunday,Sun,"Aug 07,2022",20220807,-8,202232,32,32,-2,202208,8,August,Aug,0,20223,3,Q3,0,2022,2022,0,202227,27,Week 27,27,-2,202207,7,Period 07,P07,0,20223,3,Quarter 3,Q3,0,2022,2022,0
8/14/2022,7,Sunday,Sun,"Aug 14,2022",20220814,-1,202233,33,33,-1,202208,8,August,Aug,0,20223,3,Q3,0,2022,2022,0,202228,28,Week 28,28,-1,202207,7,Period 07,P07,0,20223,3,Quarter 3,Q3,0,2022,2022,0
3/31/2022,4,Thursday,Thu,"Mar 31,2022",20220331,-137,202213,13,13,-20,202203,3,March,Mar,-5,20221,1,Q1,-2,2022,2022,0,202209,9,Week 09,9,-20,202202,2,Period 02,P02,-5,20221,1,Quarter 1,Q1,-2,2022,2022,0
3/30/2022,3,Wednesday,Wed,"Mar 30,2022",20220330,-138,202213,13,13,-20,202203,3,March,Mar,-5,20221,1,Q1,-2,2022,2022,0,202209,9,Week 09,9,-20,202202,2,Period 02,P02,-5,20221,1,Quarter 1,Q1,-2,2022,2022,0
3/19/2022,6,Saturday,Sat,"Mar 19,2022",20220319,-149,202212,12,12,-22,202203,3,March,Mar,-5,20221,1,Q1,-2,2022,2022,0,202207,7,Week 07,7,-22,202202,2,Period 02,P02,-5,20221,1,Quarter 1,Q1,-2,2022,2022,0
1/28/2022,5,Friday,Fri,"Jan 28,2022",20220128,-199,202204,4,4,-29,202201,1,January,Jan,-7,20221,1,Q1,-2,2022,2022,0,202152,52,Week 52,52,-29,202112,12,Period 12,P12,-7,20214,4,Quarter 4,Q4,-3,2021,2021,-1
1/8/2022,6,Saturday,Sat,"Jan 08,2022",20220108,-219,202202,2,2,-32,202201,1,January,Jan,-7,20221,1,Q1,-2,2022,2022,0,202149,49,Week 49,49,-32,202112,12,Period 12,P12,-7,20214,4,Quarter 4,Q4,-3,2021,2021,-1
11/20/2021,6,Saturday,Sat,"Nov 20,2021",20211120,-268,202147,47,47,-39,202111,11,November,Nov,-9,20214,4,Q4,-3,2021,2021,-1,202142,42,Week 42,42,-39,202110,10,Period 10,P10,-9,20214,4,Quarter 4,Q4,-3,2021,2021,-1
9/28/2021,2,Tuesday,Tue,"Sep 28,2021",20210928,-321,202139,39,39,-46,202109,9,September,Sep,-11,20213,3,Q3,-4,2021,2021,-1,202135,35,Week 35,35,-46,202108,8,Period 08,P08,-11,20213,3,Quarter 3,Q3,-4,2021,2021,-1
9/4/2021,6,Saturday,Sat,"Sep 04,2021",20210904,-345,202136,36,36,-50,202109,9,September,Sep,-11,20213,3,Q3,-4,2021,2021,-1,202131,31,Week 31,31,-50,202108,8,Period 08,P08,-11,20213,3,Quarter 3,Q3,-4,2021,2021,-1
8/18/2021,3,Wednesday,Wed,"Aug 18,2021",20210818,-362,202133,33,33,-52,202108,8,August,Aug,-12,20213,3,Q3,-4,2021,2021,-1,202129,29,Week 29,29,-52,202107,7,Period 07,P07,-12,20213,3,Quarter 3,Q3,-4,2021,2021,-1
3/23/2021,2,Tuesday,Tue,"Mar 23,2021",20210323,-510,202112,12,12,-73,202103,3,March,Mar,-17,20211,1,Q1,-6,2021,2021,-1,202108,8,Week 08,8,-73,202102,2,Period 02,P02,-17,20211,1,Quarter 1,Q1,-6,2021,2021,-1
3/21/2021,7,Sunday,Sun,"Mar 21,2021",20210321,-512,202112,12,12,-74,202103,3,March,Mar,-17,20211,1,Q1,-6,2021,2021,-1,202107,7,Week 07,7,-74,202102,2,Period 02,P02,-17,20211,1,Quarter 1,Q1,-6,2021,2021,-1
2/21/2021,7,Sunday,Sun,"Feb 21,2021",20210221,-540,202108,8,8,-78,202102,2,February,Feb,-18,20211,1,Q1,-6,2021,2021,-1,202103,3,Week 03,3,-78,202101,1,Period 01,P01,-18,20211,1,Quarter 1,Q1,-6,2021,2021,-1
2/8/2021,1,Monday,Mon,"Feb 08,2021",20210208,-553,202106,6,6,-79,202102,2,February,Feb,-18,20211,1,Q1,-6,2021,2021,-1,202102,2,Week 02,2,-79,202101,1,Period 01,P01,-18,20211,1,Quarter 1,Q1,-6,2021,2021,-1
1/18/2021,1,Monday,Mon,"Jan 18,2021",20210118,-574,202103,3,3,-82,202101,1,January,Jan,-19,20211,1,Q1,-6,2021,2021,-1,202051,51,Week 51,51,-82,202012,12,Period 12,P12,-19,20204,4,Quarter 4,Q4,-7,2020,2020,-2
8/11/2022,4,Thursday,Thu,"Aug 11,2022",20220811,-4,202232,32,32,-1,202208,8,August,Aug,0,20223,3,Q3,0,2022,2022,0,202228,28,Week 28,28,-1,202207,7,Period 07,P07,0,20223,3,Quarter 3,Q3,0,2022,2022,0
8/6/2022,6,Saturday,Sat,"Aug 06,2022",20220806,-9,202232,32,32,-2,202208,8,August,Aug,0,20223,3,Q3,0,2022,2022,0,202227,27,Week 27,27,-2,202207,7,Period 07,P07,0,20223,3,Quarter 3,Q3,0,2022,2022,0
7/25/2022,1,Monday,Mon,"Jul 25,2022",20220725,-21,202230,30,30,-3,202207,7,July,Jul,-1,20223,3,Q3,0,2022,2022,0,202226,26,Week 26,26,-3,202206,6,Period 06,P06,-1,20222,2,Quarter 2,Q2,-1,2022,2022,0
7/7/2022,4,Thursday,Thu,"Jul 07,2022",20220707,-39,202227,27,27,-6,202207,7,July,Jul,-1,20223,3,Q3,0,2022,2022,0,202223,23,Week 23,23,-6,202206,6,Period 06,P06,-1,20222,2,Quarter 2,Q2,-1,2022,2022,0
6/30/2022,4,Thursday,Thu,"Jun 30,2022",20220630,-46,202226,26,26,-7,202206,6,June,Jun,-2,20222,2,Q2,-1,2022,2022,0,202222,22,Week 22,22,-7,202205,5,Period 05,P05,-2,20222,2,Quarter 2,Q2,-1,2022,2022,0
6/7/2022,2,Tuesday,Tue,"Jun 07,2022",20220607,-69,202223,23,23,-10,202206,6,June,Jun,-2,20222,2,Q2,-1,2022,2022,0,202219,19,Week 19,19,-10,202205,5,Period 05,P05,-2,20222,2,Quarter 2,Q2,-1,2022,2022,0
5/15/2022,7,Sunday,Sun,"May 15,2022",20220515,-92,202220,20,20,-14,202205,5,May,May,-3,20222,2,Q2,-1,2022,2022,0,202215,15,Week 15,15,-14,202204,4,Period 04,P04,-3,20222,2,Quarter 2,Q2,-1,2022,2022,0
5/14/2022,6,Saturday,Sat,"May 14,2022",20220514,-93,202220,20,20,-14,202205,5,May,May,-3,20222,2,Q2,-1,2022,2022,0,202215,15,Week 15,15,-14,202204,4,Period 04,P04,-3,20222,2,Quarter 2,Q2,-1,2022,2022,0
5/4/2022,3,Wednesday,Wed,"May 04,2022",20220504,-103,202218,18,18,-15,202205,5,May,May,-3,20222,2,Q2,-1,2022,2022,0,202214,14,Week 14,14,-15,202204,4,Period 04,P04,-3,20222,2,Quarter 2,Q2,-1,2022,2022,0
3/27/2022,7,Sunday,Sun,"Mar 27,2022",20220327,-141,202213,13,13,-21,202203,3,March,Mar,-5,20221,1,Q1,-2,2022,2022,0,202208,8,Week 08,8,-21,202202,2,Period 02,P02,-5,20221,1,Quarter 1,Q1,-2,2022,2022,0
3/3/2022,4,Thursday,Thu,"Mar 03,2022",20220303,-165,202209,9,9,-24,202203,3,March,Mar,-5,20221,1,Q1,-2,2022,2022,0,202205,5,Week 05,5,-24,202202,2,Period 02,P02,-5,20221,1,Quarter 1,Q1,-2,2022,2022,0
2/23/2022,3,Wednesday,Wed,"Feb 23,2022",20220223,-173,202208,8,8,-25,202202,2,February,Feb,-6,20221,1,Q1,-2,2022,2022,0,202204,4,Week 04,4,-25,202201,1,Period 01,P01,-6,20221,1,Quarter 1,Q1,-2,2022,2022,0
1/18/2022,2,Tuesday,Tue,"Jan 18,2022",20220118,-209,202203,3,3,-30,202201,1,January,Jan,-7,20221,1,Q1,-2,2022,2022,0,202151,51,Week 51,51,-30,202112,12,Period 12,P12,-7,20214,4,Quarter 4,Q4,-3,2021,2021,-1
12/13/2021,1,Monday,Mon,"Dec 13,2021",20211213,-245,202150,50,50,-35,202112,12,December,Dec,-8,20214,4,Q4,-3,2021,2021,-1,202146,46,Week 46,46,-35,202111,11,Period 11,P11,-8,20214,4,Quarter 4,Q4,-3,2021,2021,-1
11/22/2021,1,Monday,Mon,"Nov 22,2021",20211122,-266,202147,47,47,-38,202111,11,November,Nov,-9,20214,4,Q4,-3,2021,2021,-1,202143,43,Week 43,43,-38,202110,10,Period 10,P10,-9,20214,4,Quarter 4,Q4,-3,2021,2021,-1
10/18/2021,1,Monday,Mon,"Oct 18,2021",20211018,-301,202142,42,42,-43,202110,10,October,Oct,-10,20214,4,Q4,-3,2021,2021,-1,202138,38,Week 38,38,-43,202109,9,Period 09,P09,-10,20213,3,Quarter 3,Q3,-4,2021,2021,-1
10/17/2021,7,Sunday,Sun,"Oct 17,2021",20211017,-302,202142,42,42,-44,202110,10,October,Oct,-10,20214,4,Q4,-3,2021,2021,-1,202137,37,Week 37,37,-44,202109,9,Period 09,P09,-10,20213,3,Quarter 3,Q3,-4,2021,2021,-1
8/26/2021,4,Thursday,Thu,"Aug 26,2021",20210826,-354,202134,34,34,-51,202108,8,August,Aug,-12,20213,3,Q3,-4,2021,2021,-1,202130,30,Week 30,30,-51,202107,7,Period 07,P07,-12,20213,3,Quarter 3,Q3,-4,2021,2021,-1
8/17/2021,2,Tuesday,Tue,"Aug 17,2021",20210817,-363,202133,33,33,-52,202108,8,August,Aug,-12,20213,3,Q3,-4,2021,2021,-1,202129,29,Week 29,29,-52,202107,7,Period 07,P07,-12,20213,3,Quarter 3,Q3,-4,2021,2021,-1
7/24/2021,6,Saturday,Sat,"Jul 24,2021",20210724,-387,202130,30,30,-56,202107,7,July,Jul,-13,20213,3,Q3,-4,2021,2021,-1,202125,25,Week 25,25,-56,202106,6,Period 06,P06,-13,20212,2,Quarter 2,Q2,-5,2021,2021,-1
